MAP       , ID        , AMOUNT    , X1        , Y1        , DX        , DY        , RX        , RY        , RADIUS    , 
7         , 13600     , 8         , 40100.0   , 57365.0   , 215.0     , 321.0     , 40207.5   , 57525.5   , 215.0     , 
7         , 13600     , 8         , 40333.0   , 57364.0   , 214.0     , 325.0     , 40440.0   , 57526.5   , 214.0     , 
7         , 13600     , 8         , 40569.0   , 57368.0   , 176.0     , 321.0     , 40657.0   , 57528.5   , 176.0     , 
7         , 13600     , 8         , 40576.0   , 57730.0   , 169.0     , 270.0     , 40660.5   , 57865.0   , 169.0     , 
7         , 13601     , 8         , 40778.0   , 57732.0   , 166.0     , 270.0     , 40861.0   , 57867.0   , 166.0     , 
7         , 13601     , 8         , 40786.0   , 57373.0   , 156.0     , 321.0     , 40864.0   , 57533.5   , 156.0     , 
7         , 13685     , 1         , 40612.0   , 57362.0   , 314.0     , 524.0     , 40769.0   , 57624.0   , 314.0     , 
7         , 13908     , 35        , 40757.0   , 61403.0   , 749.0     , 196.0     , 41131.5   , 61501.0   , 196.0     , 
7         , 13908     , 5         , 40556.0   , 61356.0   , 485.0     , 41.0      , 40798.5   , 61376.5   , 41.0      , 
7         , 13909     , 40        , 40520.0   , 60754.0   , 456.0     , 597.0     , 40748.0   , 61052.5   , 456.0     , 
7         , 7269      , 4         , 40607.0   , 61143.0   , 263.0     , 158.0     , 40738.5   , 61222.0   , 158.0     , 
7         , 7270      , 4         , 40654.0   , 61004.0   , 180.0     , 180.0     , 40744.0   , 61094.0   , 180.0     , 
7         , 7271      , 4         , 40589.0   , 60825.0   , 169.0     , 226.0     , 40673.5   , 60938.0   , 169.0     , 
7         , 7836      , 1         , 40930.0   , 61410.0   , 156.0     , 94.0      , 41008.0   , 61457.0   , 94.0      , 
7         , 13697     , 1         , 40612.0   , 61888.0   , 546.0     , 748.0     , 40885.0   , 62262.0   , 546.0     , 
7         , 13905     , 40        , 40555.0   , 62282.0   , 588.0     , 544.0     , 40849.0   , 62554.0   , 544.0     , 
7         , 13906     , 30        , 40528.0   , 61992.0   , 765.0     , 289.0     , 40910.5   , 62136.5   , 289.0     , 
7         , 13906     , 10        , 40602.0   , 61885.0   , 677.0     , 101.0     , 40940.5   , 61935.5   , 101.0     , 
7         , 13907     , 35        , 40679.0   , 61636.0   , 746.0     , 242.0     , 41052.0   , 61757.0   , 242.0     , 
7         , 13907     , 5         , 40758.0   , 61600.0   , 666.0     , 33.0      , 41091.0   , 61616.5   , 33.0      , 
7         , 7407      , 4         , 40728.0   , 61637.0   , 167.0     , 289.0     , 40811.5   , 61781.5   , 167.0     , 
7         , 7407      , 4         , 40636.0   , 61894.0   , 279.0     , 168.0     , 40775.5   , 61978.0   , 168.0     , 
7         , 7407      , 4         , 40730.0   , 61997.0   , 166.0     , 354.0     , 40813.0   , 62174.0   , 166.0     , 
7         , 7890      , 1         , 40917.0   , 62408.0   , 104.0     , 100.0     , 40969.0   , 62458.0   , 100.0     , 
7         , 13903     , 15        , 40587.0   , 63358.0   , 354.0     , 352.0     , 40764.0   , 63534.0   , 352.0     , 
7         , 13904     , 25        , 40859.0   , 62831.0   , 287.0     , 643.0     , 41002.5   , 63152.5   , 287.0     , 
7         , 13904     , 6         , 40579.0   , 62821.0   , 275.0     , 109.0     , 40716.5   , 62875.5   , 109.0     , 
7         , 13904     , 6         , 40628.0   , 63014.0   , 223.0     , 125.0     , 40739.5   , 63076.5   , 125.0     , 
7         , 13904     , 3         , 40619.0   , 62932.0   , 136.0     , 79.0      , 40687.0   , 62971.5   , 79.0      , 
7         , 7399      , 4         , 40718.0   , 62490.0   , 196.0     , 397.0     , 40816.0   , 62688.5   , 196.0     , 
7         , 7399      , 4         , 40717.0   , 63034.0   , 213.0     , 90.0      , 40823.5   , 63079.0   , 90.0      , 
7         , 7399      , 4         , 40710.0   , 63332.0   , 226.0     , 132.0     , 40823.0   , 63398.0   , 132.0     , 
7         , 7890      , 1         , 40874.0   , 63420.0   , 172.0     , 119.0     , 40960.0   , 63479.5   , 119.0     , 
7         , 13902     , 40        , 40826.0   , 64160.0   , 561.0     , 661.0     , 41106.5   , 64490.5   , 561.0     , 
7         , 13903     , 25        , 40633.0   , 63715.0   , 749.0     , 297.0     , 41007.5   , 63863.5   , 297.0     , 
7         , 7400      , 4         , 40638.0   , 63508.0   , 274.0     , 207.0     , 40775.0   , 63611.5   , 207.0     , 
7         , 7400      , 4         , 40704.0   , 63741.0   , 208.0     , 265.0     , 40808.0   , 63873.5   , 208.0     , 
7         , 7890      , 1         , 40825.0   , 64450.0   , 187.0     , 140.0     , 40918.5   , 64520.0   , 140.0     , 
7         , 13901     , 25        , 40102.0   , 64531.0   , 720.0     , 313.0     , 40462.0   , 64687.5   , 313.0     , 
7         , 13901     , 15        , 40555.0   , 64859.0   , 389.0     , 309.0     , 40749.5   , 65013.5   , 309.0     , 
7         , 7400      , 4         , 40250.0   , 64547.0   , 358.0     , 207.0     , 40429.0   , 64650.5   , 207.0     , 
7         , 7400      , 4         , 40635.0   , 64601.0   , 250.0     , 461.0     , 40760.0   , 64831.5   , 250.0     , 
7         , 7401      , 4         , 40435.0   , 64658.0   , 211.0     , 246.0     , 40540.5   , 64781.0   , 211.0     , 
7         , 7401      , 4         , 40572.0   , 64873.0   , 249.0     , 255.0     , 40696.5   , 65000.5   , 249.0     , 
7         , 13609     , 6         , 41048.0   , 53907.0   , 327.0     , 174.0     , 41211.5   , 53994.0   , 174.0     , 
7         , 13609     , 7         , 41042.0   , 53710.0   , 330.0     , 172.0     , 41207.0   , 53796.0   , 172.0     , 
7         , 13609     , 7         , 41409.0   , 53596.0   , 231.0     , 277.0     , 41524.5   , 53734.5   , 231.0     , 
7         , 13610     , 1         , 41931.0   , 54052.0   , 237.0     , 150.0     , 42049.5   , 54127.0   , 150.0     , 
7         , 13610     , 6         , 41253.0   , 53775.0   , 208.0     , 198.0     , 41357.0   , 53874.0   , 198.0     , 
7         , 13610     , 7         , 41522.0   , 53949.0   , 302.0     , 240.0     , 41673.0   , 54069.0   , 240.0     , 
7         , 13610     , 7         , 41515.0   , 54209.0   , 317.0     , 165.0     , 41673.5   , 54291.5   , 165.0     , 
7         , 13611     , 7         , 41646.0   , 54114.0   , 301.0     , 143.0     , 41796.5   , 54185.5   , 143.0     , 
7         , 7888      , 1         , 41908.0   , 54016.0   , 126.0     , 105.0     , 41971.0   , 54068.5   , 105.0     , 
7         , 13607     , 8         , 41184.0   , 54340.0   , 177.0     , 361.0     , 41272.5   , 54520.5   , 177.0     , 
7         , 13613     , 8         , 41855.0   , 54799.0   , 266.0     , 158.0     , 41988.0   , 54878.0   , 158.0     , 
7         , 13613     , 8         , 41865.0   , 55021.0   , 275.0     , 174.0     , 42002.5   , 55108.0   , 174.0     , 
7         , 13613     , 8         , 41855.0   , 54727.0   , 309.0     , 485.0     , 42009.5   , 54969.5   , 309.0     , 
7         , 13614     , 6         , 41855.0   , 54728.0   , 309.0     , 557.0     , 42009.5   , 55006.5   , 309.0     , 
7         , 13602     , 7         , 41508.0   , 56982.0   , 148.0     , 318.0     , 41582.0   , 57141.0   , 148.0     , 
7         , 13602     , 7         , 40975.0   , 56977.0   , 151.0     , 316.0     , 41050.5   , 57135.0   , 151.0     , 
7         , 13602     , 7         , 41154.0   , 56979.0   , 149.0     , 314.0     , 41228.5   , 57136.0   , 149.0     , 
7         , 13602     , 7         , 41323.0   , 56887.0   , 91.0      , 408.0     , 41368.5   , 57091.0   , 91.0      , 
7         , 13602     , 7         , 40976.0   , 56617.0   , 153.0     , 329.0     , 41052.5   , 56781.5   , 153.0     , 
7         , 13603     , 7         , 40976.0   , 56337.0   , 155.0     , 292.0     , 41053.5   , 56483.0   , 155.0     , 
7         , 13617     , 5         , 41890.0   , 56981.0   , 311.0     , 198.0     , 42045.5   , 57080.0   , 198.0     , 
7         , 13617     , 5         , 41884.0   , 56662.0   , 152.0     , 303.0     , 41960.0   , 56813.5   , 152.0     , 
7         , 13618     , 7         , 41943.0   , 56707.0   , 157.0     , 344.0     , 42021.5   , 56879.0   , 157.0     , 
7         , 13618     , 7         , 41961.0   , 57264.0   , 346.0     , 164.0     , 42134.0   , 57346.0   , 164.0     , 
7         , 13601     , 8         , 40982.0   , 57372.0   , 143.0     , 323.0     , 41053.5   , 57533.5   , 143.0     , 
7         , 13601     , 8         , 40983.0   , 57733.0   , 139.0     , 269.0     , 41052.5   , 57867.5   , 139.0     , 
7         , 13601     , 8         , 41148.0   , 57362.0   , 220.0     , 214.0     , 41258.0   , 57469.0   , 214.0     , 
7         , 13619     , 8         , 41972.0   , 57651.0   , 180.0     , 330.0     , 42062.0   , 57816.0   , 180.0     , 
7         , 13619     , 7         , 41529.0   , 57647.0   , 169.0     , 353.0     , 41613.5   , 57823.5   , 169.0     , 
7         , 13619     , 7         , 41761.0   , 57648.0   , 182.0     , 327.0     , 41852.0   , 57811.5   , 182.0     , 
7         , 13619     , 7         , 41603.0   , 57788.0   , 545.0     , 115.0     , 41875.5   , 57845.5   , 115.0     , 
7         , 13698     , 1         , 41202.0   , 60913.0   , 527.0     , 635.0     , 41465.5   , 61230.5   , 527.0     , 
7         , 13910     , 20        , 40982.0   , 60806.0   , 327.0     , 462.0     , 41145.5   , 61037.0   , 327.0     , 
7         , 13910     , 6         , 41309.0   , 60871.0   , 72.0      , 529.0     , 41345.0   , 61135.5   , 72.0      , 
7         , 13910     , 4         , 41174.0   , 61268.0   , 137.0     , 134.0     , 41242.5   , 61335.0   , 134.0     , 
7         , 13910     , 4         , 41180.0   , 60706.0   , 201.0     , 85.0      , 41280.5   , 60748.5   , 85.0      , 
7         , 13910     , 6         , 41258.0   , 60608.0   , 318.0     , 120.0     , 41417.0   , 60668.0   , 120.0     , 
7         , 13911     , 25        , 41384.0   , 60733.0   , 277.0     , 688.0     , 41522.5   , 61077.0   , 277.0     , 
7         , 13911     , 10        , 41662.0   , 60803.0   , 57.0      , 752.0     , 41690.5   , 61179.0   , 57.0      , 
7         , 13911     , 5         , 41718.0   , 60932.0   , 130.0     , 221.0     , 41783.0   , 61042.5   , 130.0     , 
7         , 13912     , 35        , 41726.0   , 61159.0   , 870.0     , 358.0     , 42161.0   , 61338.0   , 358.0     , 
7         , 7269      , 4         , 41139.0   , 60986.0   , 242.0     , 234.0     , 41260.0   , 61103.0   , 234.0     , 
7         , 7270      , 4         , 41277.0   , 61204.0   , 284.0     , 159.0     , 41419.0   , 61283.5   , 159.0     , 
7         , 7271      , 4         , 41452.0   , 60869.0   , 179.0     , 271.0     , 41541.5   , 61004.5   , 179.0     , 
7         , 7836      , 1         , 41726.0   , 61325.0   , 177.0     , 147.0     , 41814.5   , 61398.5   , 147.0     , 
7         , 13912     , 5         , 41738.0   , 61521.0   , 592.0     , 37.0      , 42034.0   , 61539.5   , 37.0      , 
7         , 13914     , 12        , 41963.0   , 61597.0   , 632.0     , 142.0     , 42279.0   , 61668.0   , 142.0     , 
7         , 13914     , 10        , 41935.0   , 61743.0   , 433.0     , 141.0     , 42151.5   , 61813.5   , 141.0     , 
7         , 13914     , 8         , 41845.0   , 61889.0   , 445.0     , 68.0      , 42067.5   , 61923.0   , 68.0      , 
7         , 13914     , 2         , 41904.0   , 61563.0   , 410.0     , 29.0      , 42109.0   , 61577.5   , 29.0      , 
7         , 13915     , 25        , 41821.0   , 61959.0   , 348.0     , 497.0     , 41995.0   , 62207.5   , 348.0     , 
7         , 13915     , 15        , 41472.0   , 62016.0   , 345.0     , 320.0     , 41644.5   , 62176.0   , 320.0     , 
7         , 13916     , 4         , 41936.0   , 62460.0   , 245.0     , 132.0     , 42058.5   , 62526.0   , 132.0     , 
7         , 7405      , 4         , 41047.0   , 61473.0   , 208.0     , 273.0     , 41151.0   , 61609.5   , 208.0     , 
7         , 7405      , 4         , 41160.0   , 61607.0   , 225.0     , 236.0     , 41272.5   , 61725.0   , 225.0     , 
7         , 7405      , 4         , 41043.0   , 61703.0   , 80.0      , 334.0     , 41083.0   , 61870.0   , 80.0      , 
7         , 7405      , 4         , 41208.0   , 62143.0   , 300.0     , 169.0     , 41358.0   , 62227.5   , 169.0     , 
7         , 7405      , 4         , 41397.0   , 62091.0   , 350.0     , 169.0     , 41572.0   , 62175.5   , 169.0     , 
7         , 7399      , 4         , 40995.0   , 62897.0   , 210.0     , 153.0     , 41100.0   , 62973.5   , 153.0     , 
7         , 7399      , 4         , 40999.0   , 63095.0   , 134.0     , 322.0     , 41066.0   , 63256.0   , 134.0     , 
7         , 7399      , 4         , 40987.0   , 62483.0   , 121.0     , 377.0     , 41047.5   , 62671.5   , 121.0     , 
7         , 13699     , 1         , 41909.0   , 63822.0   , 223.0     , 1284.0    , 42020.5   , 64464.0   , 223.0     , 
7         , 13919     , 8         , 41803.0   , 63821.0   , 127.0     , 747.0     , 41866.5   , 64194.5   , 127.0     , 
7         , 13919     , 12        , 41934.0   , 63982.0   , 490.0     , 287.0     , 42179.0   , 64125.5   , 287.0     , 
7         , 13919     , 8         , 41949.0   , 63683.0   , 257.0     , 295.0     , 42077.5   , 63830.5   , 257.0     , 
7         , 13919     , 5         , 41937.0   , 64279.0   , 288.0     , 221.0     , 42081.0   , 64389.5   , 221.0     , 
7         , 1761      , 8         , 41822.0   , 63842.0   , 143.0     , 296.0     , 41893.5   , 63990.0   , 143.0     , 
7         , 1761      , 8         , 41814.0   , 64156.0   , 140.0     , 299.0     , 41884.0   , 64305.5   , 140.0     , 
7         , 7399      , 4         , 41088.0   , 64179.0   , 228.0     , 264.0     , 41202.0   , 64311.0   , 228.0     , 
7         , 7399      , 4         , 41250.0   , 64285.0   , 238.0     , 158.0     , 41369.0   , 64364.0   , 158.0     , 
7         , 7399      , 4         , 41496.0   , 64119.0   , 75.0      , 325.0     , 41533.5   , 64281.5   , 75.0      , 
7         , 7399      , 4         , 41057.0   , 63738.0   , 210.0     , 218.0     , 41162.0   , 63847.0   , 210.0     , 
7         , 7399      , 4         , 41146.0   , 63771.0   , 198.0     , 173.0     , 41245.0   , 63857.5   , 173.0     , 
7         , 7836      , 1         , 41955.0   , 64352.0   , 195.0     , 155.0     , 42052.5   , 64429.5   , 155.0     , 
7         , 13611     , 6         , 42144.0   , 53492.0   , 431.0     , 122.0     , 42359.5   , 53553.0   , 122.0     , 
7         , 13611     , 7         , 42152.0   , 53632.0   , 254.0     , 227.0     , 42279.0   , 53745.5   , 227.0     , 
7         , 13611     , 3         , 42524.0   , 53638.0   , 140.0     , 134.0     , 42594.0   , 53705.0   , 134.0     , 
7         , 13611     , 6         , 42431.0   , 53785.0   , 310.0     , 119.0     , 42586.0   , 53844.5   , 119.0     , 
7         , 13611     , 7         , 42143.0   , 53891.0   , 263.0     , 179.0     , 42274.5   , 53980.5   , 179.0     , 
7         , 13611     , 3         , 42187.0   , 54074.0   , 224.0     , 138.0     , 42299.0   , 54143.0   , 138.0     , 
7         , 13612     , 7         , 42303.0   , 53818.0   , 367.0     , 58.0      , 42486.5   , 53847.0   , 58.0      , 
7         , 13612     , 6         , 42337.0   , 54181.0   , 278.0     , 155.0     , 42476.0   , 54258.5   , 155.0     , 
7         , 13612     , 4         , 42461.0   , 54363.0   , 142.0     , 118.0     , 42532.0   , 54422.0   , 118.0     , 
7         , 13612     , 6         , 42035.0   , 54456.0   , 257.0     , 198.0     , 42163.5   , 54555.0   , 198.0     , 
7         , 13612     , 3         , 42058.0   , 54666.0   , 240.0     , 117.0     , 42178.0   , 54724.5   , 117.0     , 
7         , 13612     , 3         , 41987.0   , 54464.0   , 43.0      , 321.0     , 42008.5   , 54624.5   , 43.0      , 
7         , 13613     , 4         , 41996.0   , 55213.0   , 139.0     , 205.0     , 42065.5   , 55315.5   , 139.0     , 
7         , 13613     , 6         , 42136.0   , 54433.0   , 402.0     , 52.0      , 42337.0   , 54459.0   , 52.0      , 
7         , 13614     , 3         , 42165.0   , 55026.0   , 127.0     , 170.0     , 42228.5   , 55111.0   , 127.0     , 
7         , 13614     , 6         , 42305.0   , 55107.0   , 324.0     , 173.0     , 42467.0   , 55193.5   , 173.0     , 
7         , 13614     , 4         , 42153.0   , 55214.0   , 127.0     , 206.0     , 42216.5   , 55317.0   , 127.0     , 
7         , 13615     , 6         , 42441.0   , 55219.0   , 77.0      , 321.0     , 42479.5   , 55379.5   , 77.0      , 
7         , 7888      , 1         , 42181.0   , 55195.0   , 162.0     , 113.0     , 42262.0   , 55251.5   , 113.0     , 
7         , 13614     , 6         , 42297.0   , 55318.0   , 330.0     , 159.0     , 42462.0   , 55397.5   , 159.0     , 
7         , 13614     , 6         , 42295.0   , 55502.0   , 345.0     , 160.0     , 42467.5   , 55582.0   , 160.0     , 
7         , 13614     , 3         , 42029.0   , 55579.0   , 234.0     , 208.0     , 42146.0   , 55683.0   , 208.0     , 
